Date,Tournament,Surface,Rd,Rk,vRk,,Score,More,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
27_Feb_2023,Dubai,Hard,R16,7,46,(3)Medvedev d. Alexander Bublik [KAZ],6-4 6-2, (ch),3.49,12.20%,2.40%,73.20%,96.70%,63.60%,0/0,1:04
27_Feb_2023,Dubai,Hard,R32,7,111,(3)Medvedev d. (LL)Matteo Arnaldi [ITA],6-4 6-2, (ch),1.48,9.70%,4.80%,59.70%,78.40%,56.00%,0/0,1:31
20_Feb_2023,Doha,Hard,F,8,70,(3)Medvedev d. (WC)Andy Murray [GBR],6-4 6-4, (ch),1.04,7.80%,7.80%,62.30%,70.80%,44.80%,7-May,1:46
20_Feb_2023,Doha,Hard,SF,8,9,(3)Medvedev d. (2)Felix Auger Aliassime [CAN],6-4 7-6(7), (ch),1.33,9.10%,1.50%,72.70%,77.10%,55.60%,5-Mar,1:57
20_Feb_2023,Doha,Hard,QF,8,94,(3)Medvedev d. Christopher Oconnell [AUS],6-2 4-6 7-5, (ch),1.27,6.00%,2.40%,61.40%,78.40%,62.50%,4-Feb,1:59
20_Feb_2023,Doha,Hard,R16,8,147,(3)Medvedev d. (Q)Liam Broady [GBR],6-4 6-3, (ch),1.43,10.70%,1.80%,75.00%,69.00%,57.10%,5-Mar,1:32
13_Feb_2023,Rotterdam,Hard,F,11,14,(6)Medvedev d. Jannik Sinner [ITA],5-7 6-2 6-2, (ch),1.28,4.70%,1.20%,68.60%,74.60%,44.40%,6-Apr,2:29
13_Feb_2023,Rotterdam,Hard,SF,11,28,(6)Medvedev d. Grigor Dimitrov [BUL],6-1 6-2, (ch),1.59,14.50%,0.00%,65.50%,69.40%,47.40%,5-Apr,1:21
13_Feb_2023,Rotterdam,Hard,QF,11,8,(6)Medvedev d. (3)Felix Auger Aliassime [CAN],6-2 6-4, (ch),1.56,8.20%,4.10%,61.20%,73.30%,68.40%,3-Feb,1:23
13_Feb_2023,Rotterdam,Hard,R16,11,35,(6)Medvedev d. Botic Van De Zandschulp [NED],6-2 6-2, (ch),1.55,10.30%,3.40%,72.40%,66.70%,68.80%,6-Jun,1:26
13_Feb_2023,Rotterdam,Hard,R32,11,31,(6)Medvedev d. Alejandro Davidovich Fokina [ESP],4-6 6-2 6-2, (ch),1.27,11.10%,3.70%,61.70%,68.00%,41.90%,11-Jun,1:55
16_Jan_2023,Australian Open,Hard,R32,8,31,(29)Sebastian Korda [USA] d. (7)Medvedev,7-6(7) 6-3 7-6(4), (ch),0.93,7.40%,2.50%,63.90%,66.70%,43.20%,10-May,2:59
16_Jan_2023,Australian Open,Hard,R64,8,140,(7)Medvedev d. (WC)John Millman [AUS],7-5 6-2 6-2, (ch),1.37,10.20%,3.10%,68.40%,74.60%,32.30%,7-Apr,2:19
16_Jan_2023,Australian Open,Hard,R128,8,56,(7)Medvedev d. Marcos Giron [USA],6-0 6-1 6-2, (ch),2.01,12.30%,5.50%,69.90%,78.40%,59.10%,6-Jun,1:36
2_Jan_2023,Adelaide 1,Hard,SF,7,5,(1)Novak Djokovic [SRB] d. (3)Medvedev,6-3 6-4, (ch),0.79,10.40%,4.20%,64.60%,74.20%,52.90%,3-Jan,1:30
2_Jan_2023,Adelaide 1,Hard,QF,7,20,(3)Medvedev d. (8)Karen Khachanov [RUS],6-3 6-3, (ch),1.64,11.80%,9.80%,64.70%,87.90%,38.90%,3-Feb,1:17
2_Jan_2023,Adelaide 1,Hard,R16,7,29,(3)Medvedev d. Miomir Kecmanovic [SRB],6-0 6-3, (ch),1.86,13.70%,5.90%,74.50%,76.30%,53.80%,1-Jan,1:07
2_Jan_2023,Adelaide 1,Hard,R32,7,45,(3)Medvedev d. Lorenzo Sonego [ITA],7-6(6) 2-1 RET,,1.03,7.10%,2.90%,64.30%,66.70%,60.00%,10-Sep,1:42
14_Nov_2022,Tour Finals,Hard,RR,5,3,(2)Stefanos Tsitsipas [GRE] d. (4)Medvedev,6-3 6-7(11) 7-6(1), (ch),0.88,15.80%,2.00%,66.30%,85.10%,47.10%,3-Jan,2:21
14_Nov_2022,Tour Finals,Hard,RR,5,7,(6)Andrey Rublev [RUS] d. (4)Medvedev,6-7(7) 6-3 7-6(7), (ch),0.75,19.50%,6.50%,66.70%,79.30%,43.90%,9-Jun,2:31
14_Nov_2022,Tour Finals,Hard,RR,5,8,(7)Novak Djokovic [SRB] d. (4)Medvedev,6-3 6-7(5) 7-6(2), (ch),0.82,12.70%,1.60%,73.80%,64.50%,51.50%,6-Apr,3:11
31_Oct_2022,Paris Masters,Hard,R32,3,25,Alex De Minaur [AUS] d. (4)Medvedev,6-4 2-6 7-5, (ch),1,9.80%,2.00%,63.70%,64.60%,54.10%,10-Jul,2:46
24_Oct_2022,Vienna,Hard,F,4,19,(1)Medvedev d. Denis Shapovalov [CAN],4-6 6-3 6-2, (ch),1.2,6.20%,3.10%,66.00%,71.90%,39.40%,9-Jun,2:16
24_Oct_2022,Vienna,Hard,SF,4,32,(1)Medvedev d. Grigor Dimitrov [BUL],6-4 6-2, (ch),2.5,13.60%,4.50%,70.50%,87.10%,69.20%,0/0,1:25
24_Oct_2022,Vienna,Hard,QF,4,12,(1)Medvedev d. (6)Jannik Sinner [ITA],6-4 6-2, (ch),1.64,14.30%,0.00%,75.50%,81.10%,50.00%,0/0,1:30
24_Oct_2022,Vienna,Hard,R16,4,113,(1)Medvedev d. Dominic Thiem [AUT],6-3 6-3, (ch),1.5,10.70%,7.10%,71.40%,77.50%,56.30%,1-Jan,1:38
24_Oct_2022,Vienna,Hard,R32,4,94,(1)Medvedev d. Nikoloz Basilashvili [GEO],6-2 6-2, (ch),2.37,24.40%,4.90%,78.00%,81.30%,66.70%,0/0,0:59
3_Oct_2022,Astana,Hard,SF,4,7,(4)Novak Djokovic [SRB] d. (2)Medvedev,4-6 7-6(6) 0-0 RET, (ch),1.23,13.80%,3.10%,75.40%,73.50%,62.50%,3-Feb,1:47
3_Oct_2022,Astana,Hard,QF,4,21,(2)Medvedev d. Roberto Bautista Agut [ESP],6-1 6-1, (ch),2.45,16.70%,2.80%,72.20%,88.50%,40.00%,2-Jan,1:04
3_Oct_2022,Astana,Hard,R16,4,53,(2)Medvedev d. Emil Ruusuvuori [FIN],6-3 6-2,,1.98,15.40%,2.60%,69.20%,81.50%,58.30%,0/1,1:14
3_Oct_2022,Astana,Hard,R32,4,40,(2)Medvedev d. Albert Ramos [ESP],6-3 6-1,,1.68,16.30%,8.20%,71.40%,82.90%,42.90%,1-Jan,1:20
19_Sep_2022,Metz,Hard,R16,4,284,(Q)Stan Wawrinka [SUI] d. (1)Medvedev,6-4 6-7(7) 6-3, (ch),0.81,8.70%,11.50%,59.60%,85.50%,31.00%,11-Jul,2:20
29_Aug_2022,US Open,Hard,R16,1,25,(23)Nick Kyrgios [AUS] d. (1)Medvedev,7-6(11) 3-6 6-3 6-2, (ch),0.88,17.30%,1.60%,59.10%,74.70%,44.20%,7-Feb,2:53
29_Aug_2022,US Open,Hard,R32,1,174,(1)Medvedev d. Yibing Wu [CHN],6-4 6-2 6-2,,1.4,13.00%,5.40%,64.10%,71.20%,54.50%,9-Aug,1:55
29_Aug_2022,US Open,Hard,R64,1,58,(1)Medvedev d. Arthur Rinderknech [FRA],6-2 7-5 6-3,,1.67,9.80%,1.20%,62.20%,76.50%,67.70%,3-Mar,2:11
29_Aug_2022,US Open,Hard,R128,1,111,(1)Medvedev d. Stefan Kozlov [USA],6-2 6-4 6-0,,1.89,14.70%,4.40%,54.40%,75.70%,61.30%,5-Mar,2:01
15_Aug_2022,Cincinnati Masters,Hard,SF,1,7,(4)Stefanos Tsitsipas [GRE] d. (1)Medvedev,7-6(6) 3-6 6-3, (ch),0.87,1.90%,10.40%,49.10%,65.40%,59.30%,7-Apr,2:23
15_Aug_2022,Cincinnati Masters,Hard,QF,1,13,(1)Medvedev d. (11)Taylor Fritz [USA],7-6(1) 6-3, (ch),0.99,21.40%,4.80%,64.30%,75.90%,56.70%,6-Jun,1:37
15_Aug_2022,Cincinnati Masters,Hard,R16,1,21,(1)Medvedev d. Denis Shapovalov [CAN],7-5 7-5, (ch),1.48,5.90%,7.40%,66.20%,77.80%,60.90%,4-Mar,1:46
15_Aug_2022,Cincinnati Masters,Hard,R32,1,24,(1)Medvedev d. Botic Van De Zandschulp [NED],6-4 7-5, (ch),1.41,10.60%,6.10%,57.60%,86.80%,46.40%,3-Feb,1:34
8_Aug_2022,Canada Masters,Hard,R32,1,37,Nick Kyrgios [AUS] d. (1)Medvedev,6-7(2) 6-4 6-2, (ch),0.8,13.80%,5.30%,63.80%,75.00%,55.90%,8-May,1:59
1_Aug_2022,Los Cabos,Hard,F,1,12,(1)Medvedev d. (3)Cameron Norrie [GBR],7-5 6-0, (ch),1.76,10.20%,2.00%,67.30%,66.70%,68.80%,0/2,1:23
1_Aug_2022,Los Cabos,Hard,SF,1,38,(1)Medvedev d. (4)Miomir Kecmanovic [SRB],7-6(0) 6-1,,1.71,20.70%,6.90%,51.70%,83.30%,60.70%,0/1,1:26
1_Aug_2022,Los Cabos,Hard,QF,1,98,(1)Medvedev d. Ricardas Berankis [LTU],6-2 6-2,,1.57,15.40%,1.90%,46.20%,87.50%,53.60%,2-Feb,1:20
1_Aug_2022,Los Cabos,Hard,R16,1,224,(1)Medvedev d. (Q)Rinky Hijikata [AUS],6-4 6-3, (ch),1.66,9.10%,0.00%,67.30%,83.80%,61.10%,1-Jan,1:32
20_Jun_2022,Mallorca,Grass,QF,1,20,(5)Roberto Bautista Agut [ESP] d. (1)Medvedev,6-3 6-2,,0.63,7.30%,2.40%,61.00%,56.00%,50.00%,6-Mar,1:11
20_Jun_2022,Mallorca,Grass,R16,1,43,(1)Medvedev d. Aslan Karatsev [RUS],4-6 6-3 6-2,,1.13,10.80%,5.40%,61.30%,78.90%,41.70%,3-Feb,2:18
13_Jun_2022,Halle,Grass,F,1,12,(5)Hubert Hurkacz [POL] d. (1)Medvedev,6-1 6-4, (ch),0.58,6.00%,4.00%,64.00%,62.50%,44.40%,8-May,1:03
13_Jun_2022,Halle,Grass,SF,1,51,(1)Medvedev d. (SE)Oscar Otte [GER],7-6(3) 6-3,,1.1,10.30%,5.10%,67.90%,75.50%,48.00%,6-May,1:37
13_Jun_2022,Halle,Grass,QF,1,20,(1)Medvedev d. (7)Roberto Bautista Agut [ESP],6-2 6-4, (ch),1.23,12.10%,6.10%,68.20%,82.20%,33.30%,9-Sep,1:26
13_Jun_2022,Halle,Grass,R16,1,42,(1)Medvedev d. Ilya Ivashka [BLR],7-6(4) 6-3,,1.31,13.00%,5.20%,72.70%,76.80%,61.90%,6-Jun,1:36
13_Jun_2022,Halle,Grass,R32,1,39,(1)Medvedev d. David Goffin [BEL],6-3 6-2, (ch),1.25,10.00%,8.30%,70.00%,78.60%,44.40%,2-Feb,1:04
6_Jun_2022,s Hertogenbosch,Grass,F,2,205,(WC)Tim Van Rijthoven [NED] d. (1)Medvedev,6-4 6-1, (ch),0.42,11.30%,5.70%,60.40%,56.30%,38.10%,10-Jun,1:05
6_Jun_2022,s Hertogenbosch,Grass,SF,2,70,(1)Medvedev d. Adrian Mannarino [FRA],7-5 7-5,,1.23,6.10%,6.10%,60.60%,72.50%,46.20%,4-Jan,1:56
6_Jun_2022,s Hertogenbosch,Grass,QF,2,49,(1)Medvedev d. Ilya Ivashka [BLR],7-6(8) 6-4,,1.18,5.50%,9.60%,58.90%,86.00%,40.00%,3-Jan,1:51
6_Jun_2022,s Hertogenbosch,Grass,R16,2,134,(1)Medvedev d. (Q)Gilles Simon [FRA],7-5 6-4, (ch),1.28,7.70%,3.80%,64.10%,78.00%,53.60%,6-May,1:52
23_May_2022,Roland Garros,Clay,R16,2,23,(20)Marin Cilic [CRO] d. (2)Medvedev,6-2 6-3 6-2, (ch),0.57,5.30%,6.70%,60.00%,62.20%,50.00%,7-Feb,
23_May_2022,Roland Garros,Clay,R32,2,31,(2)Medvedev d. (28)Miomir Kecmanovic [SRB],6-2 6-4 6-2, (ch),1.47,7.60%,3.80%,73.40%,77.60%,57.10%,2-Feb,
23_May_2022,Roland Garros,Clay,R64,2,56,(2)Medvedev d. Laslo Djere [SRB],6-3 6-4 6-3, (ch),1.23,6.90%,4.90%,83.30%,64.70%,35.30%,8-May,
23_May_2022,Roland Garros,Clay,R128,2,103,(2)Medvedev d. Facundo Bagnis [ARG],6-2 6-2 6-2,,1.68,16.20%,8.10%,54.10%,77.50%,52.90%,9-Jul,
16_May_2022,Geneva,Clay,R16,2,75,Richard Gasquet [FRA] d. (1)Medvedev,6-2 7-6(5),,0.72,10.60%,10.60%,56.10%,73.00%,34.50%,5-Feb,1:29
21_Mar_2022,Miami Masters,Hard,QF,2,10,(8)Hubert Hurkacz [POL] d. (1)Medvedev,7-6(7) 6-3, (ch),0.73,2.10%,6.40%,52.10%,69.40%,48.90%,14-Nov,2:03
21_Mar_2022,Miami Masters,Hard,R16,2,39,(1)Medvedev d. Jenson Brooksby [USA],7-5 6-1, (ch),1.63,13.80%,6.90%,69.00%,85.00%,38.90%,3-Feb,1:18
21_Mar_2022,Miami Masters,Hard,R32,2,47,(1)Medvedev d. Pedro Martinez [ESP],6-3 6-4,,1.63,25.50%,1.80%,70.90%,79.50%,62.50%,3-Feb,1:24
21_Mar_2022,Miami Masters,Hard,R64,2,85,(1)Medvedev d. (WC)Andy Murray [GBR],6-4 6-2, (ch),1.8,8.00%,4.00%,64.00%,84.40%,61.10%,0/0,1:29
7_Mar_2022,Indian Wells Masters,Hard,R32,1,28,(26)Gael Monfils [FRA] d. (1)Medvedev,4-6 6-3 6-1, (ch),0.91,6.00%,7.10%,50.00%,64.30%,50.00%,14-Sep,2:06
7_Mar_2022,Indian Wells Masters,Hard,R64,1,158,(1)Medvedev d. (Q)Tomas Machac [CZE],6-3 6-2,,2.1,6.30%,4.20%,72.90%,80.00%,69.20%,1-Jan,1:11
21_Feb_2022,Acapulco,Hard,SF,2,5,(4)Rafael Nadal [ESP] d. (1)Medvedev,6-3 6-3, (ch),0.77,15.60%,10.90%,62.50%,72.50%,25.00%,6-Mar,2:00
21_Feb_2022,Acapulco,Hard,QF,2,103,(1)Medvedev d. (Q)Yoshihito Nishioka [JPN],6-2 6-3, (ch),1.41,25.00%,4.20%,66.70%,68.80%,31.30%,5-Feb,1:10
21_Feb_2022,Acapulco,Hard,R16,2,68,(1)Medvedev d. (PR)Pablo Andujar [ESP],6-1 6-2, (ch),2.12,15.20%,4.30%,54.30%,88.00%,57.10%,1-Jan,1:03
21_Feb_2022,Acapulco,Hard,R32,2,49,(1)Medvedev d. Benoit Paire [FRA],6-3 6-4, (ch),1.41,4.70%,14.10%,57.80%,75.70%,48.10%,4-Mar,1:41
17_Jan_2022,Australian Open,Hard,F,2,5,(6)Rafael Nadal [ESP] d. (2)Medvedev,2-6 6-7(5) 6-4 6-4 7-5, (ch),1.06,12.60%,2.70%,69.20%,70.60%,41.10%,15/22,5:24
17_Jan_2022,Australian Open,Hard,SF,2,4,(2)Medvedev d. (4)Stefanos Tsitsipas [GRE],7-6(5) 4-6 6-4 6-1, (ch),1.9,13.00%,4.00%,71.00%,85.90%,72.40%,4-Feb,2:30
17_Jan_2022,Australian Open,Hard,QF,2,9,(2)Medvedev d. (9)Felix Auger Aliassime [CAN],6-7(4) 3-6 7-6(2) 7-5 6-4, (ch),0.92,7.70%,4.60%,64.30%,74.60%,51.40%,11-Sep,4:42
17_Jan_2022,Australian Open,Hard,R16,2,70,(2)Medvedev d. Maxime Cressy [USA],6-2 7-6(4) 6-7(4) 7-5, (ch),1.51,11.60%,4.70%,65.10%,84.50%,64.40%,1-Jan,3:30
17_Jan_2022,Australian Open,Hard,R32,2,57,(2)Medvedev d. Botic Van De Zandschulp [NED],6-4 6-4 6-2, (ch),1.42,11.60%,7.00%,66.30%,82.50%,51.70%,3-Mar,1:55
17_Jan_2022,Australian Open,Hard,R64,2,115,(2)Medvedev d. Nick Kyrgios [AUS],7-6(1) 6-4 4-6 6-2, (ch),1.37,26.10%,4.20%,66.40%,84.80%,50.00%,9-Jul,2:58
17_Jan_2022,Australian Open,Hard,R128,2,91,(2)Medvedev d. Henri Laaksonen [SUI],6-1 6-4 7-6(3), (ch),1.61,10.90%,3.30%,66.30%,78.70%,58.10%,5-Apr,1:54
3_Jan_2022,Atp Cup,Hard,SF,2,11,Medvedev d. Felix Auger Aliassime [CAN],6-4 6-0,,2.09,14.60%,9.80%,61.00%,88.00%,62.50%,0/0,1:08
3_Jan_2022,Atp Cup,Hard,RR,2,7,Medvedev d. Matteo Berrettini [ITA],6-2 6-7(5) 6-4, (ch),1.48,8.80%,1.10%,64.80%,79.70%,68.80%,2-Feb,2:37
3_Jan_2022,Atp Cup,Hard,RR,2,35,Ugo Humbert [FRA] d. Medvedev,6-7(5) 7-5 7-6(2),,1.02,11.40%,5.70%,56.10%,78.30%,46.30%,14-Oct,2:55
3_Jan_2022,Atp Cup,Hard,RR,2,34,Medvedev d. Alex De Minaur [AUS],6-4 6-2,,1.83,17.40%,4.30%,71.70%,75.80%,53.80%,4-Feb,1:20
5_Dec_2021,Davis Cup Finals F: RTF vs CRO,Hard,RR,2,30,Medvedev d. Marin Cilic [CRO],7-6(7) 6-2,,1.36,12.70%,3.20%,61.90%,87.20%,54.20%,1-Jan,1:27
4_Dec_2021,Davis Cup Finals SF: RTF vs GER,Hard,RR,2,51,Medvedev d. Jan Lennard Struff [GER],6-4 6-4,,1.85,14.00%,0.00%,70.00%,82.90%,80.00%,1-Jan,1:06
2_Dec_2021,Davis Cup Finals QF: RTF vs SWE,Hard,RR,2,94,Medvedev d. Mikael Ymer [SWE],6-4 6-4,,1.3,13.70%,17.60%,58.80%,73.30%,47.60%,5-Feb,1:12
28_Nov_2021,Davis Cup Finals RR: ESP vs RTF,Hard,RR,2,20,Medvedev d. Pablo Carreno Busta [ESP],6-2 7-6(3),,1.31,16.40%,6.00%,65.70%,77.30%,30.40%,8-May,1:28
27_Nov_2021,Davis Cup Finals RR: RTF vs ECU,Hard,RR,2,149,Medvedev d. Emilio Gomez [ECU],6-0 6-2,,1.97,9.10%,6.80%,65.90%,86.20%,40.00%,4-Apr,0:56
15_Nov_2021,Tour Finals,Hard,F,2,3,(3)Alexander Zverev [GER] d. (2)Medvedev,6-4 6-4, (ch),0.7,5.20%,3.40%,58.60%,73.50%,54.20%,4-Feb,1:15
15_Nov_2021,Tour Finals,Hard,SF,2,8,(2)Medvedev d. (8)Casper Ruud [NOR],6-4 6-2, (ch),1.9,6.40%,4.30%,59.60%,82.10%,73.70%,0/0,1:19
15_Nov_2021,Tour Finals,Hard,RR,2,9,(2)Medvedev d. (7)Hubert Hurkacz [POL],6-7(5) 6-3 6-4, (ch),1.37,16.90%,1.10%,73.00%,83.10%,62.50%,0/0,2:00
15_Nov_2021,Tour Finals,Hard,RR,2,11,(2)Medvedev d. (9)Jannik Sinner [ITA],6-0 6-7(5) 7-6(8), (ch),1.29,17.60%,4.90%,70.60%,76.40%,60.00%,5-Mar,2:29
15_Nov_2021,Tour Finals,Hard,RR,2,3,(2)Medvedev d. (3)Alexander Zverev [GER],6-3 6-7(3) 7-6(6), (ch),1.15,13.10%,0.90%,70.10%,78.70%,59.40%,4-Apr,2:35
1_Nov_2021,Paris Masters,Hard,F,2,1,(1)Novak Djokovic [SRB] d. (2)Medvedev,4-6 6-3 6-3, (ch),0.82,8.00%,3.40%,58.00%,58.80%,48.60%,6-Jan,2:15
1_Nov_2021,Paris Masters,Hard,SF,2,4,(2)Medvedev d. (4)Alexander Zverev [GER],6-2 6-2, (ch),1.79,7.80%,0.00%,56.90%,79.30%,63.60%,3-Mar,1:20
1_Nov_2021,Paris Masters,Hard,QF,2,103,(2)Medvedev d. (Q)Hugo Gaston [FRA],7-6(7) 6-4,,1.18,17.10%,2.60%,72.40%,70.90%,47.60%,3-Jan,1:45
1_Nov_2021,Paris Masters,Hard,R16,2,39,(2)Medvedev d. Sebastian Korda [USA],4-6 6-1 6-3,,1.34,9.20%,3.90%,73.70%,69.60%,55.00%,3-Jan,1:49
1_Nov_2021,Paris Masters,Hard,R32,2,46,(2)Medvedev d. Ilya Ivashka [BLR],7-5 6-4,,1.24,4.80%,8.10%,62.90%,74.40%,52.20%,3-Jan,1:30
4_Oct_2021,Indian Wells Masters,Hard,R16,2,28,(23)Grigor Dimitrov [BUL] d. (1)Medvedev,4-6 6-4 6-3, (ch),0.88,6.20%,7.40%,54.30%,65.90%,37.80%,10-Apr,2:14
4_Oct_2021,Indian Wells Masters,Hard,R32,2,34,(1)Medvedev d. (27)Filip Krajinovic [SRB],6-2 7-6(1),,1.45,7.00%,5.30%,57.90%,69.70%,62.50%,3-Jan,1:30
4_Oct_2021,Indian Wells Masters,Hard,R64,2,57,(1)Medvedev d. Mackenzie Mcdonald [USA],6-4 6-2,,1.97,8.50%,4.30%,59.60%,82.10%,73.70%,0/0,1:12
24_Sep_2021,Laver Cup,Hard,RR,2,12,Medvedev d. Denis Shapovalov [CAN],6-4 6-0,,,,,,,,,
30_Aug_2021,US Open,Hard,F,2,1,(2)Medvedev d. (1)Novak Djokovic [SRB],6-4 6-4 6-4, (ch),1.32,17.80%,10.00%,57.80%,80.80%,57.90%,6-May,2:16
30_Aug_2021,US Open,Hard,SF,2,15,(2)Medvedev d. (12)Felix Auger Aliassime [CAN],6-4 7-5 6-2, (ch),1.65,14.00%,4.70%,68.60%,81.40%,51.90%,3-Feb,2:04
30_Aug_2021,US Open,Hard,QF,2,117,(2)Medvedev d. (Q)Botic Van De Zandschulp [NED],6-3 6-0 4-6 7-5, (ch),1.6,13.10%,1.00%,65.70%,83.10%,55.90%,5-Mar,2:23
30_Aug_2021,US Open,Hard,R16,2,27,(2)Medvedev d. (24)Daniel Evans [GBR],6-3 6-4 6-3, (ch),1.82,16.70%,2.60%,71.80%,83.90%,50.00%,2-Jan,1:43
30_Aug_2021,US Open,Hard,R32,2,74,(2)Medvedev d. Pablo Andujar [ESP],6-0 6-4 6-3, (ch),1.66,12.70%,1.40%,59.20%,76.20%,55.20%,4-Mar,1:56
30_Aug_2021,US Open,Hard,R64,2,57,(2)Medvedev d. Dominik Koepfer [GER],6-4 6-1 6-2,,1.94,13.60%,3.40%,69.50%,80.50%,61.10%,0/1,1:48
30_Aug_2021,US Open,Hard,R128,2,79,(2)Medvedev d. Richard Gasquet [FRA],6-4 6-3 6-1, (ch),2.27,22.10%,5.90%,60.30%,87.80%,66.70%,2-Feb,1:57
16_Aug_2021,Cincinnati Masters,Hard,SF,2,7,(4)Andrey Rublev [RUS] d. (1)Medvedev,2-6 6-3 6-3, (ch),0.92,8.00%,3.00%,54.00%,66.70%,47.80%,10-Jun,2:21
16_Aug_2021,Cincinnati Masters,Hard,QF,2,13,(1)Medvedev d. (7)Pablo Carreno Busta [ESP],6-1 6-1, (ch),3.05,26.50%,5.90%,76.50%,92.30%,50.00%,0/0,0:54
16_Aug_2021,Cincinnati Masters,Hard,R16,2,21,(1)Medvedev d. Grigor Dimitrov [BUL],6-3 6-3,,1.43,11.90%,3.40%,66.10%,74.40%,50.00%,4-Mar,1:29
16_Aug_2021,Cincinnati Masters,Hard,R32,2,64,(1)Medvedev d. (WC)Mackenzie Mcdonald [USA],6-2 6-2,,1.67,19.60%,7.80%,52.90%,96.30%,33.30%,6-May,0:59
9_Aug_2021,Canada Masters,Hard,F,2,32,(1)Medvedev d. Reilly Opelka [USA],6-4 6-3, (ch),1.74,11.50%,9.60%,50.00%,88.50%,61.50%,4-Apr,1:25
9_Aug_2021,Canada Masters,Hard,SF,2,30,(1)Medvedev d. John Isner [USA],6-2 6-2, (ch),2.93,26.80%,7.30%,73.20%,90.00%,63.60%,1-Jan,0:54
9_Aug_2021,Canada Masters,Hard,QF,2,13,(1)Medvedev d. (7)Hubert Hurkacz [POL],2-6 7-6(6) 7-6(5), (ch),0.73,20.00%,4.30%,66.10%,78.90%,51.30%,9-Jul,2:16
9_Aug_2021,Canada Masters,Hard,R16,2,85,(1)Medvedev d. (Q)James Duckworth [AUS],6-2 6-4,,1.58,20.00%,6.00%,64.00%,84.40%,44.40%,0/1,1:08
9_Aug_2021,Canada Masters,Hard,R32,2,38,(1)Medvedev d. Alexander Bublik [KAZ],4-6 6-3 6-4,,1.36,15.30%,4.70%,61.20%,84.60%,57.60%,4-Mar,2:02
24_Jul_2021,Tokyo Olympics,Hard,QF,2,11,(6)Pablo Carreno Busta [ESP] d. (2)Medvedev,6-2 7-6(5), (ch),,,,,,,,
24_Jul_2021,Tokyo Olympics,Hard,R16,2,31,(2)Medvedev d. (15)Fabio Fognini [ITA],6-2 3-6 6-2,,,,,,,,,
24_Jul_2021,Tokyo Olympics,Hard,R32,2,160,(2)Medvedev d. Sumit Nagal [IND],6-2 6-1,,,,,,,,,
24_Jul_2021,Tokyo Olympics,Hard,R64,2,40,(2)Medvedev d. Alexander Bublik [KAZ],6-4 7-6(8), (ch),,,,,,,,
28_Jun_2021,Wimbledon,Grass,R16,2,18,(14)Hubert Hurkacz [POL] d. (2)Medvedev,2-6 7-6(2) 3-6 6-3 6-3, (ch),1.11,9.30%,2.90%,59.30%,79.50%,54.40%,4-Jan,3:02
28_Jun_2021,Wimbledon,Grass,R32,2,37,(2)Medvedev d. (32)Marin Cilic [CRO],6-7(3) 3-6 6-3 6-3 6-2,,1.03,10.30%,1.90%,59.60%,75.30%,39.70%,8-Mar,3:36
28_Jun_2021,Wimbledon,Grass,R64,2,75,(2)Medvedev d. (WC)Carlos Alcaraz [ESP],6-4 6-1 6-2, (ch),2,9.40%,4.70%,62.50%,95.00%,41.70%,3-Jan,1:35
28_Jun_2021,Wimbledon,Grass,R128,2,45,(2)Medvedev d. Jan Lennard Struff [GER],6-4 6-1 4-6 7-6(3),,1.41,13.80%,1.70%,54.30%,82.50%,60.40%,5-Apr,2:31
21_Jun_2021,Mallorca,Grass,F,2,60,(1)Medvedev d. Sam Querrey [USA],6-4 6-2, (ch),2.02,22.20%,0.00%,62.20%,89.30%,64.70%,0/0,1:02
21_Jun_2021,Mallorca,Grass,SF,2,13,(1)Medvedev d. (4)Pablo Carreno Busta [ESP],3-6 6-3 6-2,,1.37,14.50%,4.30%,53.60%,81.10%,59.40%,2-Jan,1:55
21_Jun_2021,Mallorca,Grass,QF,2,14,(1)Medvedev d. (5)Casper Ruud [NOR],7-5 6-1,,1.56,16.70%,4.20%,60.40%,86.20%,47.40%,3-Feb,1:17
21_Jun_2021,Mallorca,Grass,R16,2,85,(1)Medvedev d. Corentin Moutet [FRA],6-4 6-2,,1.56,10.30%,3.40%,70.70%,80.50%,41.20%,5-Apr,1:23
14_Jun_2021,Halle,Grass,R32,2,45,Jan Lennard Struff [GER] d. (1)Medvedev,7-6(6) 6-3,,1.04,10.90%,7.80%,62.50%,75.00%,41.70%,4-Jan,1:33
31_May_2021,Roland Garros,Clay,QF,2,5,(5)Stefanos Tsitsipas [GRE] d. (2)Medvedev,6-3 7-6(3) 7-5, (ch),0.66,4.70%,0.00%,67.30%,59.70%,60.00%,7-Mar,2:19
31_May_2021,Roland Garros,Clay,R16,2,23,(2)Medvedev d. (22)Cristian Garin [CHI],6-2 6-1 7-5,,1.73,17.90%,7.70%,56.40%,86.40%,52.90%,2-Jan,2:04
31_May_2021,Roland Garros,Clay,R32,2,35,(2)Medvedev d. (32)Reilly Opelka [USA],6-4 6-2 6-4,,1.84,13.70%,5.50%,52.10%,89.50%,60.00%,3-Feb,1:38
31_May_2021,Roland Garros,Clay,R64,2,52,(2)Medvedev d. Tommy Paul [USA],3-6 6-1 6-4 6-3,,1.42,4.50%,2.20%,56.20%,80.00%,46.20%,6-Feb,2:18
