,Stock_1,Stock_2,Stock_3,Stock_4,Stock_5,Stock_6,Stock_7,Stock_8,Stock_9,Stock_10
2014-04-15,64.97871639267817,81.50852808039421,49.058746937981326,60.44000785086281,122.64113041816499,51.798955006103554,62.09293205888737,38.07307149714024,32.77449205136043,81.04348049834151
2014-04-16,65.89232726843667,81.85466006506572,49.47639452040236,61.216084832154294,121.48335935774743,51.87705994725267,61.87890105192468,37.48669837283476,32.922229753061465,83.51588944308655
2014-04-17,64.75448698026446,81.76431239927662,49.75336262985759,61.26961177104212,121.39535126080094,51.34897858696023,61.993237109759,37.1304058332252,32.14561876265643,84.58780904051258
2014-04-18,65.39763477303083,81.86557576637924,49.91836870518755,61.85156923341033,121.9055027619512,51.78666166396069,61.90120557335375,37.74663571933023,32.312395673044435,84.92888347479476
2014-04-21,64.62673795861673,82.07780550197182,49.4641349588807,61.55098919158197,120.79286511292192,51.28391271545765,62.95506525224352,38.29185275781497,32.94764143696957,83.77912846574296
2014-04-22,64.70615757554084,80.97385862107272,49.09275107056302,61.14721970182182,122.28415011499442,51.088635383608235,63.49237564928069,38.58505621350411,33.74033746851815,82.39765790878342
2014-04-23,65.54091240507478,82.03730882149137,48.68046610431814,61.70356277393698,122.95567011419708,51.06444348898428,63.096933619561064,38.35220291789019,34.5025619130495,82.50072932261398
2014-04-24,66.07814727342347,81.3980446835218,48.308277776009305,62.27348188609437,121.33647568182721,50.89482913326359,63.10168298287807,38.41123236691566,34.43524776616765,82.85092980313445
2014-04-25,66.56178731681047,82.08227172026498,47.86813205775145,62.19897850193942,122.94505960756294,51.26888755835222,62.41301540059612,38.5991640824832,33.76341854085918,82.89068729375637
2014-04-28,67.8417948568787,81.35362436204647,47.50885108239106,62.65088324302073,121.0483113094601,51.01924894977322,62.71000697393329,38.385917679122,33.69375911418045,83.61467588970238
2014-04-29,68.1576960686662,81.61847593304414,47.37335178493431,62.88544540885712,121.00223464868895,51.22119481644573,62.47468113136961,38.3401414388516,33.36209575981086,83.59461106078645
2014-04-30,67.65659611887602,80.637850939683,47.460128126510625,63.00237483173149,122.05395241945794,51.05301809946227,62.69089774127796,38.578576542479205,33.507513359088,82.81091169248293
2014-05-01,67.79137964626855,80.97282221673859,47.48820237258648,62.04961882169513,122.09096344229592,51.88694851897965,62.518258134230265,38.29267628677811,33.62124899603673,83.09783022915731
2014-05-02,68.62140258515188,79.96045267755233,47.87280624064744,62.40678821553319,122.02579007491987,52.07590078248731,63.09648994161681,38.75228378918421,33.27852418578659,84.01847146207183
2014-05-05,68.6146694207821,80.03516969784219,47.92016957640928,62.37782536291758,123.64385270784389,52.073782773753905,62.5392632875385,38.59644563666739,33.34093273661402,85.2040899210032
2014-05-06,69.05637437844496,79.35375491267624,49.18425798917998,62.58013052931874,125.49104660740275,52.13686422959586,62.9090502611267,39.050818182296716,33.838570794683385,86.46646450556436
2014-05-07,69.68362960666076,79.13891339284791,48.92775966761319,62.80301588204759,126.84428158615184,52.08224784614136,63.4895474375144,39.7756936065233,33.57998586458837,85.77955759673972
2014-05-08,69.6253615111833,79.40794256896837,48.67627087653448,63.49862849059306,127.65356206589435,52.14518589624503,62.76606028010892,39.2147802806108,33.66407105218542,83.67119809854064
2014-05-09,70.35411477047083,79.33113179683112,50.38548928082193,64.73848958224788,127.873215050286,52.30936407276784,63.42974452800617,40.098398198376195,33.22660968044546,82.27963244667832
2014-05-12,69.96573470765716,79.81439049883785,50.649918235418255,65.30970058999033,126.46499249323425,51.41405060852067,63.887865060929514,39.73272121432713,32.53997996730398,82.4171006877743
2014-05-13,70.54684149680155,79.75877185506228,50.44714717523351,65.29476363415552,126.00199098162473,50.87930502000631,63.49595049525441,39.94941818844092,32.654379836256005,82.51085425368815
2014-05-14,69.90247925849162,79.57907408558685,49.294097460162675,65.38027788484388,127.94157600402994,50.25348222740786,63.13530193508018,40.055464376080884,33.041656974422956,81.98540239978553
2014-05-15,69.46898773668323,77.9154808641041,49.28913625530175,66.42576369670056,128.54732193967413,50.276180207219284,63.32093866527749,40.072483534568406,32.750477065591326,82.78547711301204
2014-05-16,69.65928287751821,77.954140759242,48.81285711675521,67.14140381847723,129.67533041579648,50.099565858203235,63.866717131911166,39.9398995249996,32.51158037775204,82.17648826404607
2014-05-19,68.50249867497874,78.28965274666356,47.85739798254806,66.48974981031911,126.6602281337476,49.906784341928656,63.69129318048347,39.66947445483809,32.06494932512782,80.81842460759879
2014-05-20,68.85023557521211,77.86578815055643,48.0293440078171,66.09721253454,126.85185812721609,50.406127611911074,64.02586207566428,39.55007599577082,32.15781839056259,80.65478921825822
2014-05-21,68.89223762785666,77.61154651535546,47.951968186935794,66.24791147608224,125.57691918797201,49.99720493563041,63.27409892946887,38.80471678581154,31.708261796816863,80.62490010682676
2014-05-22,68.33119274827632,78.01595950012454,47.96246383502786,65.2751474576143,126.28594045162103,50.26178309384894,62.75082095908072,38.94220504027254,31.404126453703206,80.61537500524192
2014-05-23,67.5293803512343,76.50547759491694,47.701243456444686,65.20266476653605,125.67966190438675,49.73064196699109,62.4853528267916,38.96439062899527,31.321364968939278,80.58538201869698
2014-05-26,67.12509958551345,77.45371631892733,47.13818509038203,65.47303782136831,127.41409218696748,49.93213086202046,62.40160157426812,38.78123403023483,31.661947530996763,79.34753417734989
2014-05-27,66.52823107629727,77.10267419383779,47.717339387598685,65.6885319489031,126.20932023097714,49.82427988301355,62.10170621088895,38.43462402489047,31.95049337276764,78.03996555445714
2014-05-28,67.61668721886545,77.8652040139919,48.345151907349965,65.56609461192855,126.11225517705535,49.35097921365735,61.877600607260284,38.69128412821953,32.444271796178036,77.12164996851193
2014-05-29,67.41192114870039,77.74008794048291,47.64616315808318,65.88712731025522,125.21729901830255,49.23517705394692,61.615520024559046,38.33107046662772,32.39915680842959,76.83959469140147
2014-05-30,67.20361042544157,77.13950569223904,47.78695273436128,66.7630788384551,125.64452852706124,49.66651019090183,60.95192603391232,38.40006146945762,32.02930117958019,75.52387411809327
2014-06-02,66.75615952419417,78.1095824966924,48.27398266575173,66.93035441775937,123.7541147541004,49.61114997012051,61.133363856059454,38.46705293058531,31.433212235709096,74.77073303675733
2014-06-03,66.75000716905026,78.56924113958019,47.20799386286791,66.87736582752336,123.94393648770266,49.88293809186628,61.46135920841682,38.75370024267407,31.174227614492732,73.16604304749968
2014-06-04,66.52998338217634,79.41055367421727,47.91626615083073,67.29971684589322,124.7456415596695,50.12165098668733,61.25632152717744,38.74130850441841,31.75069816905956,72.4936699170502
2014-06-05,67.62242510498301,79.22014987745737,48.638725599599326,66.68069901784209,125.47536759078613,49.88566178289182,60.57632098679658,38.85323390329022,32.11736386760298,71.7669540394842
2014-06-06,66.67620119526308,79.09651136637014,48.553296259478806,66.96156978481018,126.85777335394002,49.87046844466365,61.532406417905165,39.002718258099605,32.00888939448403,70.55545432861086
2014-06-09,66.54101570783156,78.81817015561624,49.034317428123316,67.24496142508193,125.39170372924694,49.954474442357004,61.90183102239902,39.67572831884844,32.325373970058656,71.24482723272114
2014-06-10,66.61552936465925,79.16229234244351,49.69708634418861,66.62150000802406,124.87529803685099,49.66524564534916,62.11515156624175,40.21956805728472,32.155281059771276,69.31932488825154
2014-06-11,66.38353364021519,79.93411005152393,49.99416754358863,66.88793756743203,124.66524919162192,49.21738907583588,62.4070576962837,39.87793340011856,32.89998650646502,69.85184575820563
2014-06-12,66.04373378429625,79.4069113482212,49.92330972788303,66.78778992179845,126.15996278932859,49.28559549537504,62.03667144412453,40.70124970753378,32.92209437641548,70.45481082630866
2014-06-13,65.68799715441394,79.70463879266542,50.08399919641038,65.85688544890422,128.75485373224453,49.77211765329618,61.862010444148254,40.244585260585495,33.02902870613905,70.54015661636957
2014-06-16,65.95146842095085,79.89737456108512,50.3768639329898,66.65840566965413,129.82524733904188,49.462017228511094,62.62017215624236,41.0815985204755,34.204582420702366,69.85221536479607
2014-06-17,66.14317501125369,78.17076397731314,50.637694038166416,66.41944442224361,132.45022174875768,49.1836187257962,61.75363529449295,40.84836712471033,33.48908640255132,70.32533689122015
2014-06-18,64.85847092703162,78.12588730901709,49.49912011339396,66.22126298115825,134.7238696740342,49.24355115087799,61.269592780729425,40.775399472228145,33.427461261018486,70.59909785274549
2014-06-19,64.03343023165837,78.57972936201219,48.10899899281747,65.88723987491397,133.91751515140527,49.36078874891435,61.21115036931166,40.100127737274704,33.00456071335468,70.6272928011007
2014-06-20,64.0181661124057,78.10855259192631,47.86543542333708,66.27643003855194,133.29015718298274,49.32017578648374,62.322934141200975,39.555215769170104,32.3748508505618,71.34416227751505
2014-06-23,63.62961194737437,77.83196737735075,47.460939319153205,66.16036075953562,135.574502156598,49.61417443188316,62.77900354409211,39.00700418260427,31.976036448049513,69.08236755967306
2014-06-24,63.16280107508457,78.61082818501905,47.7221317068168,66.08162357015047,135.62691949745206,49.367758490091184,62.90623219012173,39.33597334344186,31.462247054513465,69.34068964652003
2014-06-25,63.77399173397645,78.31701548204519,48.10371518457875,67.6081525760056,135.9445039905018,49.64595510210574,62.60558385457496,39.496806059427406,31.66402500278424,69.6243511262406
2014-06-26,63.17636011029184,78.46287556970016,48.82050522092426,67.87218002680157,137.52238230363199,49.6240313502513,63.05735882194772,39.668090360500884,31.38432013083832,69.99156242125284
2014-06-27,62.60142668060785,77.91096860302784,48.87970497679416,68.0403864313373,135.8420331730418,49.995989511352846,63.35780658420568,39.35266226098333,30.852570174843507,69.84300536747895
2014-06-30,62.36288943034039,78.00181116508078,48.69508436761185,67.02831503972808,135.05980957755924,49.79771328514756,63.65298552494168,39.029677402288804,31.35573295224253,68.26240711265675
2014-07-01,63.19942798670564,77.8835259118753,49.18285704127004,67.1632491618648,136.84480510995698,49.7346412091441,63.13348529185504,39.69937605642475,31.380813608989808,68.49526929914951
2014-07-02,63.99945733753876,77.09664205748116,49.51809040354633,66.94104697637057,136.6334383666379,49.77755746741355,62.368150743416365,39.3601051880934,31.813332728309383,69.13283834220834
2014-07-03,63.99445695101491,77.30874976940017,49.38257628176144,67.68869990156796,136.59350713531379,49.90705143765295,62.99724402024105,39.1049116566422,32.34830422082485,68.0534461003101
2014-07-04,65.05469737921412,77.08240785940916,49.317762128125345,66.8036042890549,135.74853992432222,49.47102681464948,62.65302165110906,39.040720251840426,32.66930960219548,68.13246819389656
2014-07-07,65.28505372331132,76.21542236483363,48.866261131334696,67.77512063216044,134.91546544927942,50.11655001379285,62.5435437538807,39.080270594466,33.02449310968991,69.1775251694787
2014-07-08,65.24927978011576,75.91127249008215,48.83693082722904,67.99214760805181,136.30300362400104,50.14442216723011,62.889322498735744,39.842582423538644,33.191816938921654,69.51834808657004
2014-07-09,64.32377648188857,73.77099446903462,48.93294802132771,67.92339858258111,135.4613346820271,50.16623322437925,62.820244963610385,40.25455850688741,33.15455356588471,68.7881831107451
2014-07-10,64.98279141143186,73.65252300004968,49.241783569558336,67.75590939422555,134.55009162747265,50.21400039823171,62.84787430362107,40.501778673127724,33.08882454866513,67.36312905797503
2014-07-11,64.74349829498607,74.27516028159232,49.1054930881248,67.66563948826666,136.03675786711233,49.95510890517167,62.05926015663001,40.40568839625033,32.91629687020895,66.55605314305768
2014-07-14,64.66727360005935,74.67234121393184,49.11795019440074,67.87198283467353,138.84208239025065,49.88240496360683,62.246211150760914,40.257791202220496,32.66087358511223,66.19745924271992
2014-07-15,64.40024388996834,74.9544355103048,50.33320137658547,67.55509706994948,138.27912454543196,49.90567201028303,62.507644046044035,40.391502571408616,33.121724526308135,64.43715987058023
2014-07-16,62.95141657126505,74.48202492057638,50.82475294184444,66.72421799470169,133.70998433180668,49.998428422073296,62.58429633315112,39.76777695172578,32.674337269498615,63.532239448135684
2014-07-17,63.0529368612676,74.00549748521865,51.086993224425335,65.32268646725126,132.16512319727747,49.47640682389677,62.40057083250273,39.461323142228416,32.895195103204884,62.035329203105086
2014-07-18,63.11455726551853,74.46269939409618,52.108249572684834,65.14837667384433,132.71529699578016,48.860660156935126,61.21528152124008,39.77057347371838,32.912602276942756,62.8132404848146
2014-07-21,62.3077218347986,74.83709549221948,53.10295483613107,65.38349980650027,133.28895395440986,48.927561663673266,60.481265058302085,40.32142959679441,32.71671108890045,63.16996388244625
2014-07-22,61.397506253151846,73.85772345197954,53.82337955153882,65.20996493422064,135.36231999898686,48.91494395612002,59.58711957882536,40.644220084435794,32.48786951527992,63.58330757513392
2014-07-23,61.44535007198065,72.66924709121838,53.889803349699974,66.35757143128508,136.37658456175,48.95732184922884,60.158407638083226,40.82483570212911,32.58428723171891,62.896274581156696
2014-07-24,61.61852727229177,73.49766920402058,53.472237661567675,67.14498125246593,136.53212246769647,48.670202728551565,60.68140682161777,40.777848555106694,32.8782553042471,62.80230293111788
2014-07-25,61.61540411801744,73.89672831862033,53.6569804723266,66.172951629451,134.73140426594242,48.961993142306575,60.607076403445014,40.52097115058707,32.394468155054525,61.956076450626156
2014-07-28,60.44416269409024,73.7540270848552,53.25988643175818,65.66103477787073,134.50614418832654,49.01356946027342,61.634618401649625,39.853734782058815,32.72373993495198,62.66633473791901
2014-07-29,60.01845393780587,73.89813262495082,52.996640587878744,65.775136968051,136.77476038035934,49.259840340268426,61.92130688019673,39.72400765863862,32.23140125144942,62.573314051315066
2014-07-30,60.76153015638242,72.7658351274318,52.43885818836217,65.90077625023406,135.33843197092116,48.919608584188516,61.66333978086522,39.12517923578838,31.871594477135478,62.97015699342506
2014-07-31,60.02343123943864,71.50387350152906,52.02294222699069,66.26069940137204,135.09464072707115,48.69671563967743,61.650072240088754,38.339018026698106,31.95740572969182,63.15230946727523
2014-08-01,59.81609269962064,72.27222519015172,51.44018574849896,66.87131110127123,135.54255003394118,48.59011469627189,61.65092310904805,38.322431944566745,32.37068764828496,62.423769154564575
2014-08-04,59.40441193621494,73.0591021945258,51.133481469517626,67.36339942937218,138.2456227427815,48.49198761509731,62.037946833804,37.91609821281931,32.64282756931179,62.68391255280073
2014-08-05,59.71101407619947,72.59041803811849,50.273438543784614,67.66722276876409,135.2785282572293,48.305202390802606,62.47174066955036,37.99458452469766,33.281198993403926,63.409178973054885
2014-08-06,59.36293106835967,72.60087194254986,50.23850137985525,66.87479222295384,133.76354685738477,48.024740407827274,61.384224787130655,37.89511074551959,33.13113523026785,61.99368800094587
2014-08-07,59.62926652150241,73.18559251511635,50.40033132412437,66.7756640010971,134.68923981950272,48.31518460619549,61.585822339262144,37.62777197378606,33.254546879394304,62.94580350638827
2014-08-08,59.31479149623375,74.82969402889888,50.16712997144152,66.83377238123693,133.8639916240347,48.40182130474039,60.716836167514955,37.364768747236674,32.86580134113797,62.984317525893964
2014-08-11,59.9249908334974,75.39931447203386,49.008897103165786,67.95619597638486,134.60414827730173,48.14827203882894,60.798324299804136,37.51454820460097,32.67752835105067,63.19992821811133
2014-08-12,59.60265064620209,75.06623631086346,48.64302447411819,67.2299408124275,134.6366678960637,48.29363620524123,61.02947282455937,37.84275619403769,32.76406227017704,62.77922877957911
2014-08-13,60.12494899665666,74.03558982204744,48.199708156543586,66.78679371166915,136.06541588634053,48.61365310262536,61.26813303404264,38.34790024866567,32.48228014960829,63.04571344609168
2014-08-14,60.08358335622968,74.71554706768914,48.16876549005391,66.63828107259727,136.90884068917785,48.959125643379096,60.95991641375864,38.34709899195928,32.13929046748214,61.26523595768745
2014-08-15,60.23329892806636,75.22364980545342,48.332161818814086,65.70548217096055,136.24083561667186,48.094253747943874,61.63068870367233,37.903320766598966,32.55531056063755,61.93637721542785
2014-08-18,59.73822298451962,74.30158772436704,48.463309987062,65.29221106441422,136.28228835914038,47.87312031666333,60.702576187636694,36.900821713349096,32.54392371414558,61.353669991678956
2014-08-19,59.448420088698896,74.84695754717161,49.065713715560044,65.20009999338224,135.87708395009022,48.08731065203434,60.0633526928613,36.96506289225323,32.72902883317279,61.82052996791245
2014-08-20,58.36677849338352,74.18261275304923,48.549198779367124,65.22371147322056,136.55625180479458,48.585324501729964,59.79978141900454,36.721822387849336,33.048696351313616,61.96930799762365
2014-08-21,59.12460656289183,74.47408753870349,48.030641534125635,64.63411261609957,134.19331616326113,48.76802474876418,60.3652806393537,37.51377129955202,33.3673614252003,62.84614955776715
2014-08-22,58.82232591801892,73.55491457154656,48.42155209577658,64.86811211992888,134.431223332078,48.93101935012661,60.551717974789234,38.058367773902475,33.8246164702353,63.285278952039356
2014-08-25,59.341340292025905,74.00510932257615,48.24230753853998,65.31881363086177,132.62743182387382,49.3472851614071,59.977030255118734,38.18857241174264,33.54188408170669,63.67775742471675
2014-08-26,59.353328779798346,72.77201863256568,48.42728780895615,65.06424309169886,133.81382002903607,49.34074450544389,60.178065840202585,37.815634593744946,33.31859693292782,63.32169130372761
2014-08-27,59.883395943266606,74.13019499953273,48.10296794851913,65.6849631482096,131.010504958743,48.909312927292355,59.70297833081926,37.25093895768109,32.777341647389434,63.57581535701836
2014-08-28,59.79032071474632,74.43622698868606,48.46178404289282,65.86817118957656,132.07494267311813,48.93584708051639,59.15985639670462,37.689282972492805,32.604029114062,62.90216743329981
2014-08-29,59.718448028252745,73.72376124521249,48.237215465200265,66.07268845094544,132.62122661049128,48.59164914108526,58.908729689488766,38.11834384862551,32.76520824352644,64.38702691390043
2014-09-01,60.442193191040644,74.6872282047607,47.62423750076725,66.54308531224054,132.7467682874256,48.41832034052139,59.00460927984924,38.58806377341433,32.990414634983914,63.82607277463276
2014-09-02,60.91405371444925,74.22475734086925,47.753280396979676,66.45414924285377,132.45316950112743,48.711797885676155,58.514496480438666,39.42296250974481,32.398770357675545,63.35288504565405
2014-09-03,61.16705485047122,74.71652678741309,47.740540206709724,66.48699551616863,133.12910455126888,48.65468670775663,59.221757298907995,39.8766361410369,32.74459081995597,62.7830039868943
2014-09-04,61.152282449421264,74.48914049721762,47.24721806367716,66.70477982478477,132.42942819941393,48.87227668868305,58.686411223957556,40.604857367639376,32.4347154489174,62.87981811132959
2014-09-05,61.659396427679816,74.08256718718994,47.69184014264913,66.15019783673678,134.4279357643984,48.91073813600848,58.42932008916912,40.51722957549967,32.727365741174545,62.47321039703366
2014-09-08,61.242892651739155,73.89356431840017,47.09489463387613,67.09524953587479,133.85930355858534,49.22204267190973,58.53426872526818,40.10309575897203,32.69630508182609,63.059152166183225
2014-09-09,61.16310146388351,74.84513503724644,47.62854351407103,67.63213289816598,133.4751497408533,48.889038213006984,58.28413759331619,40.198919007769,32.91270752809225,61.542840487605794
2014-09-10,61.19086543450235,74.98525771251576,47.506330900195515,68.35429398400207,134.31869972366383,49.43621698675349,58.225891030095305,40.678790794682506,33.50725844307369,62.5903536323566
2014-09-11,60.57461163561659,74.75510185094367,47.30613064876423,68.62031768554641,135.39961970486368,49.11591779084478,58.255011231775924,39.78400566988919,33.96520932108148,62.20304898918434
2014-09-12,60.639946160899214,74.52552948635397,47.878181892989545,67.19445419412581,135.08488997264325,49.02860604037119,58.02870319598822,40.501311587667125,33.657084437732294,62.68062625447973
2014-09-15,60.88351673964074,75.56152089125207,47.59963820521675,66.8793536196498,136.6991676261933,49.20652792979711,57.31149551282437,40.28161946957309,33.80005450901674,63.28073488641257
2014-09-16,60.51364122648157,73.24163109198223,47.78162615119582,66.26019803703859,133.5403116498145,48.027993781237775,57.60888964965453,40.21128961089129,33.63311562882049,64.08505999629386
2014-09-17,60.923538157689705,74.55161242167466,47.164669392710195,66.31028085197109,131.34987356599288,47.91782092614758,57.4763515042488,40.49120969951625,33.6625004285458,64.5420538733828
2014-09-18,61.375787996485144,76.32400235852441,47.093026739934224,65.91475912432556,131.74558796095687,47.6488047786632,58.212687127209364,40.46679688502253,33.52734370864157,64.32360870506682
2014-09-19,61.84043045822915,76.23889369496487,46.811916836470864,66.82742636218862,130.80935238927154,47.69620018392332,58.54809884923752,39.82263334520589,33.70034710374979,63.61300630973485
2014-09-22,62.37206535698917,75.50822225337514,47.166523498889376,67.46977656495055,132.2281817293179,47.86845770567133,58.490486033201186,39.65238836343826,34.24896062045367,63.18928102449244
2014-09-23,61.77710099842061,76.01871500428125,46.77067319375494,66.99172626284711,130.1240480122037,47.60845756917926,58.40546050529579,39.68330064101907,34.536773737670494,63.48134503193727
2014-09-24,61.69504228934481,75.86554279176345,47.01944196245208,67.69545393568761,130.53383064485055,47.49269088308719,57.960347565182474,39.06632202225397,34.763421841352994,63.902624172019515
2014-09-25,62.07661692995923,75.79888009497547,47.73846533581935,67.52054328372242,131.93100256566638,47.542676645267264,57.721847145319984,39.36564348858155,34.956298058496756,64.2213081048111
2014-09-26,62.15898167099745,75.78602452079855,48.9495092352728,68.21010190909237,133.25747511180205,47.71359868854315,58.305437679243745,39.70312655332392,35.048857362318195,64.1969415183313
2014-09-29,62.14304276315669,73.28188113461255,48.99215430640825,67.97429860360552,135.40775014896974,47.69648588657705,57.71770101102937,39.64983895152873,34.62281206693911,64.4127466182388
2014-09-30,62.35291142447767,74.05827143781222,48.635483174242616,68.0503228483202,133.53673281338735,47.936594328914346,57.96943849102115,39.89724044924056,34.638221041605895,64.76512398955319
2014-10-01,63.37030977226968,73.90935523922862,48.76530192315436,67.580580854189,132.2445526369405,47.964955029290344,58.50913616625565,39.85805564261825,34.58455585092166,64.50917993273451
2014-10-02,63.074167290530916,74.13549259815201,48.01412253513899,68.27038860668321,131.4932403896729,48.214902723850074,57.88807590492381,40.1197375215111,34.80057296197249,64.75090185805642
2014-10-03,62.49849811081756,74.30869071037498,47.41257092845969,68.14579622960223,132.94142626968522,48.48008228605669,57.88990369837982,39.70745422569209,34.99905282371096,64.76433180923809
2014-10-06,61.13217145040689,74.85478153257326,47.3526956504894,68.76003516069734,131.6016771313837,47.29359026563276,57.99383066936154,39.74015451564543,34.35266228780207,63.94917043432101
2014-10-07,62.831179855319064,74.73245443978053,47.80967348450141,68.55640902641925,128.7256221117995,47.254399895286255,57.885327748164535,39.61611368783814,34.35067507768661,64.14501383244618
2014-10-08,62.77267526233183,73.74201054671418,48.02920450942722,67.57195846929741,125.69852418569438,47.426092627508396,58.09048219715085,39.53657467259516,33.80392146757192,63.49867940593787
2014-10-09,62.64535083266058,72.5038374568644,47.6292444972376,67.93144176880949,127.68466323684166,47.27356673095556,58.45097181227649,38.76610446973909,34.00459994724288,62.925554042584565
2014-10-10,62.86697272994776,72.33823732438644,48.3023780937758,67.54244614169373,128.53516347587407,47.20766104372038,58.410071745828965,38.71832906643768,33.72961471759934,62.93058293275104
2014-10-13,62.862055524617205,72.53579925118716,48.359752229908885,68.00717247225204,129.99601060218956,46.880757390777845,58.86387131471805,38.28986898473509,33.957872376171295,63.47890973133098
2014-10-14,61.73362169234757,72.5497416993023,48.07472397626196,67.59533978959841,131.81244586119126,46.60524000054073,58.45039885323708,38.25860920915354,34.14879112892382,63.289298692243584
2014-10-15,62.473403530566415,73.01904248792482,47.06222780276256,67.38981695861469,130.9965266053903,46.72860293553913,57.15906473646962,39.29044148748369,34.33975068466367,63.27893739969265
2014-10-16,63.23142483357514,74.92387445191338,47.59252966240659,67.9964560329305,131.5310056797497,46.80424510925792,57.02339326504368,39.042855824168676,34.18187221637321,62.44878853110981
2014-10-17,63.21832297621837,73.60339289126041,47.65786828288357,68.01022782422551,131.72482153347974,46.60230002601708,58.492736579703426,39.714125550541155,33.776143944967146,62.721656977638496
2014-10-20,62.877940262985916,72.80383372417005,46.96884687468959,68.24499968992562,130.78568128587676,46.89046790384101,58.947696629839264,40.323488019676404,33.460574312083665,63.060608890689124
2014-10-21,63.30084415368141,72.47486966269317,46.61574627255955,69.15353566257512,131.34706765590357,47.16307809713962,58.57426716248558,39.8390041467936,33.2637545451415,62.98433047311794
2014-10-22,62.680412930972736,72.44125318848157,45.78317720310157,68.55918118797788,132.14014630470547,47.298753675052374,58.342419126897774,39.36182428609716,32.848754620839294,62.607903703463535
2014-10-23,63.109415856921416,73.19907235598856,45.59947469336909,68.02498574735927,132.47604738210987,46.99279457634079,58.089439551967175,39.945806627784656,33.160462346829945,62.72077689785671
2014-10-24,62.36436177350789,73.32975736827613,46.079545534297914,67.84736648584652,134.4464633961262,47.49550871802423,58.95178078518974,40.16421424035469,33.390946298718085,63.91368570627189
2014-10-27,62.670559567582174,72.97040493637927,45.88018760154314,68.02580518169587,132.66630542500684,47.42114010989236,59.47923383638927,39.24791999824448,33.89639126004377,64.76423079926246
2014-10-28,62.42334127513223,73.39033595156306,45.88974516910096,68.7111351857703,134.32093768231525,46.974179198949635,59.80232514589834,39.21525630333774,33.95641491838602,64.31364269656272
2014-10-29,63.53095441299686,74.28883254780233,45.62805398556576,68.11455070627188,133.717024901441,47.12505461314799,59.93092999476001,39.827948145064425,34.292450702951356,65.10787538393245
2014-10-30,63.767845716303896,73.22463673468945,45.527009794162026,68.7176128800389,133.78483750388338,47.32447746223831,59.78607520684075,39.40945053283787,34.23042058843828,65.32919770037569
2014-10-31,63.395006877787004,73.030343202612,45.07069342763807,69.32921049213293,133.52385549804538,47.84763438869096,60.561022137844596,39.442045439805185,33.8751295089228,63.86146142615322
2014-11-03,62.524390997657626,71.92902125814703,45.654042679360636,69.39283087982247,134.1144479390913,47.041781007754416,59.954130408775285,39.72745866159848,33.9374694159404,63.62802895637577
2014-11-04,62.90341042320952,73.22797648016925,45.61367336552984,69.50924539942041,134.55165643121722,47.964709550955774,58.98059084142716,40.061509956614145,33.93332231543877,64.08705333058006
2014-11-05,62.534597862345706,73.17894424000765,45.94036070641799,71.22905452619838,136.2196784814015,47.77505505959468,58.84262543568809,39.91552052754713,33.33983560059787,63.926099293549015
2014-11-06,63.01687269296528,72.23423371173674,46.44970324041258,71.56998125771378,135.27106340622515,47.75690427293879,59.65716271129407,40.31409582090435,33.3822941848506,63.84919036772415
2014-11-07,63.097610530390426,71.85840098283086,45.449040398740166,72.73292430897033,135.74855962458645,47.90554942912632,59.62160516782316,40.03523657565369,33.303036861906655,62.694181893045844
2014-11-10,64.54943609592759,71.01747884269888,45.02138667611277,72.59383600891192,137.5987165228825,47.92695382083213,59.016911043344415,40.64908020284096,33.595947248596886,63.077465491161824
2014-11-11,65.03640200164166,72.89186504994997,46.139689166468116,72.3282629976855,140.2002334377471,48.21006487103461,59.38311635132845,40.05453866667225,33.62958204969369,62.706026860075134
2014-11-12,65.59888881199137,73.77348512905138,45.21740493800037,72.38497741593281,141.96787587202604,48.1431076935248,59.74299754847402,40.30495192981802,33.79148441079888,62.60407426040774
2014-11-13,64.85945184367415,72.86601094288761,45.499423229205725,72.40228814048962,141.77204006295938,47.96901055444725,59.58701196409073,40.71509693960611,33.64634455315783,61.57672702956333
2014-11-14,65.36655776300722,72.74920060751418,45.544459519070216,73.37899341270331,142.04517025198095,48.14536010907781,59.05138196034258,40.658514535768106,33.881083658739655,60.512512663202195
2014-11-17,65.52968381962275,72.84883445407678,45.58349663522086,74.02735014525284,142.7853218168724,48.751116617536155,58.61772646840407,40.76632127551037,33.931430375669784,59.81890405926306
2014-11-18,66.179180989419,74.72541055231518,45.667024375450474,74.42250803578317,143.19747840171112,48.568495717332404,57.7907671557152,40.48596301382663,33.49193462911635,61.02832744827396
2014-11-19,66.140144224906,74.46058202782922,46.0899755048387,73.83608297012921,141.94692468122534,48.57223888859497,58.291003692292456,40.723042748412844,33.58230577046167,61.10327297918684
2014-11-20,66.4343083533746,74.65036521431742,45.62829654934894,73.91999492016157,140.38176602031524,48.57188594033839,58.04259237622676,41.85576805077094,33.586234960019226,60.09541109916782
2014-11-21,66.38276917079985,75.07340936342811,46.44534906574554,73.65340285054134,138.08464782547642,48.89564020991262,57.41788885973048,41.612708135198666,33.48343463383358,59.99559402857904
2014-11-24,66.86623072982849,74.56992719290592,46.33217518967708,73.71184183778541,138.34521865279078,48.938134477454895,57.63403918593602,42.05254715505332,33.644054985793666,60.35186553802812
